0,1.726855e+01
5.384615e+00,1.714552e+01
1.076923e+01,1.679400e+01
1.615385e+01,1.626603e+01
2.153846e+01,1.564252e+01
2.692308e+01,1.501575e+01
3.230769e+01,1.446164e+01
3.769231e+01,1.402214e+01
4.307692e+01,1.371748e+01
4.846154e+01,1.357298e+01
5.384615e+01,1.362222e+01
5.923077e+01,1.387548e+01
6.461538e+01,1.429091e+01
70,1.478719e+01
7.538462e+01,1.528317e+01
8.076923e+01,1.572579e+01
8.615385e+01,1.609394e+01
9.153846e+01,1.638736e+01
9.692308e+01,1.661160e+01
1.023077e+02,1.676585e+01
1.076923e+02,1.683743e+01
1.130769e+02,1.680373e+01
1.184615e+02,1.663880e+01
1.238462e+02,1.632117e+01
1.292308e+02,1.584159e+01
1.346154e+02,1.521173e+01
140,1.447570e+01
1.453846e+02,1.372222e+01
1.507692e+02,1.308267e+01
1.561538e+02,1.268902e+01
1.615385e+02,1.259672e+01
1.669231e+02,1.274846e+01
1.723077e+02,1.302605e+01
1.776923e+02,1.332475e+01
1.830769e+02,1.358387e+01
1.884615e+02,1.377946e+01
1.938462e+02,1.390547e+01
1.992308e+02,1.395806e+01
2.046154e+02,1.392715e+01
2.100000e+02,1.379581e+01
2.153846e+02,1.354502e+01
2.207692e+02,1.316158e+01
2.261538e+02,1.264706e+01
2.315385e+02,1.202707e+01
2.369231e+02,1.135786e+01
2.423077e+02,1.072260e+01
2.476923e+02,1.020615e+01
2.530769e+02,9.852880e+00
2.584615e+02,9.640876e+00
2.638462e+02,9.500981e+00
2.692308e+02,9.360042e+00
2.746154e+02,9.170934e+00
280,8.919221e+00
2.853846e+02,8.616725e+00
2.907692e+02,8.292203e+00
2.961538e+02,7.983208e+00
3.015385e+02,7.728604e+00
3.069231e+02,7.559246e+00
3.123077e+02,7.486997e+00
3.176923e+02,7.497864e+00
3.230769e+02,7.555916e+00
3.284615e+02,7.616972e+00
3.338462e+02,7.643775e+00
3.392308e+02,7.615536e+00
3.446154e+02,7.529985e+00
350,7.398971e+00
3.553846e+02,7.239267e+00
3.607692e+02,7.061594e+00
3.661538e+02,6.863303e+00
3.715385e+02,6.629999e+00
3.769231e+02,6.346598e+00
3.823077e+02,6.012602e+00
3.876923e+02,5.653843e+00
3.930769e+02,5.322493e+00
3.984615e+02,5.078872e+00
4.038462e+02,4.959934e+00
4.092308e+02,4.957607e+00
4.146154e+02,5.027235e+00
4.200000e+02,5.115725e+00
4.253846e+02,5.183577e+00
4.307692e+02,5.210483e+00
4.361538e+02,5.191216e+00
4.415385e+02,5.131152e+00
4.469231e+02,5.045193e+00
4.523077e+02,4.957400e+00
4.576923e+02,4.895658e+00
4.630769e+02,4.879065e+00
4.684615e+02,4.904451e+00
4.738462e+02,4.943361e+00
4.792308e+02,4.953461e+00
4.846154e+02,4.896633e+00
