0,2.951951e+01
5.384615e+00,2.972723e+01
1.076923e+01,3.037982e+01
1.615385e+01,3.149211e+01
2.153846e+01,3.296978e+01
2.692308e+01,3.465102e+01
3.230769e+01,3.640598e+01
3.769231e+01,3.817006e+01
4.307692e+01,3.991881e+01
4.846154e+01,4.163323e+01
5.384615e+01,4.328090e+01
5.923077e+01,4.481571e+01
6.461538e+01,4.618732e+01
70,4.735034e+01
7.538462e+01,4.826872e+01
8.076923e+01,4.891624e+01
8.615385e+01,4.927506e+01
9.153846e+01,4.933413e+01
9.692308e+01,4.908819e+01
1.023077e+02,4.853801e+01
1.076923e+02,4.769222e+01
1.130769e+02,4.657167e+01
1.184615e+02,4.521772e+01
1.238462e+02,4.370526e+01
1.292308e+02,4.215665e+01
1.346154e+02,4.073892e+01
140,3.961532e+01
1.453846e+02,3.886114e+01
1.507692e+02,3.843006e+01
1.561538e+02,3.821245e+01
1.615385e+02,3.810650e+01
1.669231e+02,3.804123e+01
1.723077e+02,3.796735e+01
1.776923e+02,3.784552e+01
1.830769e+02,3.764177e+01
1.884615e+02,3.732789e+01
1.938462e+02,3.688299e+01
1.992308e+02,3.629517e+01
2.046154e+02,3.556429e+01
2.100000e+02,3.470732e+01
2.153846e+02,3.376642e+01
2.207692e+02,3.281572e+01
2.261538e+02,3.195528e+01
2.315385e+02,3.127872e+01
2.369231e+02,3.082399e+01
2.423077e+02,3.055209e+01
2.476923e+02,3.037892e+01
2.530769e+02,3.022515e+01
2.584615e+02,3.004396e+01
2.638462e+02,2.982217e+01
2.692308e+02,2.956770e+01
2.746154e+02,2.929242e+01
280,2.899667e+01
2.853846e+02,2.866183e+01
2.907692e+02,2.825389e+01
2.961538e+02,2.773475e+01
3.015385e+02,2.707473e+01
3.069231e+02,2.626224e+01
3.123077e+02,2.531058e+01
3.176923e+02,2.426281e+01
3.230769e+02,2.319372e+01
3.284615e+02,2.220350e+01
3.338462e+02,2.139529e+01
3.392308e+02,2.083715e+01
3.446154e+02,2.053014e+01
350,2.041000e+01
3.553846e+02,2.038037e+01
3.607692e+02,2.034887e+01
3.661538e+02,2.024675e+01
3.715385e+02,2.003307e+01
3.769231e+02,1.969144e+01
3.823077e+02,1.922514e+01
