0,7.152885e+01
5.384615e+00,7.261229e+01
1.076923e+01,7.492344e+01
1.615385e+01,7.735522e+01
2.153846e+01,7.951929e+01
2.692308e+01,8.132288e+01
3.230769e+01,8.274803e+01
3.769231e+01,8.379690e+01
4.307692e+01,8.448156e+01
4.846154e+01,8.482633e+01
5.384615e+01,8.487696e+01
5.923077e+01,8.471534e+01
6.461538e+01,8.447112e+01
70,8.430354e+01
7.538462e+01,8.432772e+01
8.076923e+01,8.453301e+01
8.615385e+01,8.479481e+01
9.153846e+01,8.496450e+01
9.692308e+01,8.493473e+01
1.023077e+02,8.465129e+01
1.076923e+02,8.410261e+01
1.130769e+02,8.330936e+01
1.184615e+02,8.231892e+01
1.238462e+02,8.120072e+01
1.292308e+02,8.003620e+01
1.346154e+02,7.890023e+01
140,7.784103e+01
1.453846e+02,7.687414e+01
1.507692e+02,7.599693e+01
1.561538e+02,7.521089e+01
1.615385e+02,7.453281e+01
1.669231e+02,7.398636e+01
1.723077e+02,7.358047e+01
1.776923e+02,7.329346e+01
1.830769e+02,7.307906e+01
1.884615e+02,7.289114e+01
1.938462e+02,7.271188e+01
1.992308e+02,7.257208e+01
2.046154e+02,7.255493e+01
2.100000e+02,7.276555e+01
2.153846e+02,7.326075e+01
2.207692e+02,7.399270e+01
2.261538e+02,7.483156e+01
2.315385e+02,7.563608e+01
2.369231e+02,7.629927e+01
2.423077e+02,7.675521e+01
2.476923e+02,7.696953e+01
2.530769e+02,7.693002e+01
2.584615e+02,7.664188e+01
2.638462e+02,7.612728e+01
2.692308e+02,7.542708e+01
2.746154e+02,7.460156e+01
280,7.372572e+01
2.853846e+02,7.287664e+01
2.907692e+02,7.211781e+01
2.961538e+02,7.149143e+01
3.015385e+02,7.102072e+01
3.069231e+02,7.070961e+01
3.123077e+02,7.053254e+01
3.176923e+02,7.042881e+01
3.230769e+02,7.031675e+01
3.284615e+02,7.012053e+01
3.338462e+02,6.979265e+01
3.392308e+02,6.932683e+01
3.446154e+02,6.876472e+01
350,6.819392e+01
3.553846e+02,6.772291e+01
3.607692e+02,6.742375e+01
3.661538e+02,6.727870e+01
3.715385e+02,6.718824e+01
3.769231e+02,6.702977e+01
3.823077e+02,6.670708e+01
3.876923e+02,6.616762e+01
3.930769e+02,6.540419e+01
3.984615e+02,6.445757e+01
4.038462e+02,6.342352e+01
4.092308e+02,6.245071e+01
4.146154e+02,6.170277e+01
4.200000e+02,6.128404e+01
4.253846e+02,6.119868e+01
4.307692e+02,6.139492e+01
4.361538e+02,6.183032e+01
4.415385e+02,6.248576e+01
4.469231e+02,6.333930e+01
4.523077e+02,6.434766e+01
4.576923e+02,6.545678e+01
4.630769e+02,6.662443e+01
4.684615e+02,6.782972e+01
4.738462e+02,6.906229e+01
4.792308e+02,7.030208e+01
4.846154e+02,7.150749e+01
4.900000e+02,7.262062e+01
4.953846e+02,7.358277e+01
5.007692e+02,7.434824e+01
5.061538e+02,7.489152e+01
5.115385e+02,7.520985e+01
5.169231e+02,7.532520e+01
5.223077e+02,7.528713e+01
