0,3.329954e+01
5.384615e+00,3.319641e+01
1.076923e+01,3.288519e+01
1.615385e+01,3.236169e+01
2.153846e+01,3.162290e+01
2.692308e+01,3.067244e+01
3.230769e+01,2.952723e+01
3.769231e+01,2.822521e+01
4.307692e+01,2.683211e+01
4.846154e+01,2.544232e+01
5.384615e+01,2.416583e+01
5.923077e+01,2.309971e+01
6.461538e+01,2.230072e+01
70,2.177937e+01
7.538462e+01,2.151005e+01
8.076923e+01,2.143902e+01
8.615385e+01,2.149212e+01
9.153846e+01,2.159307e+01
9.692308e+01,2.168699e+01
1.023077e+02,2.175562e+01
1.076923e+02,2.181706e+01
1.130769e+02,2.191004e+01
1.184615e+02,2.206814e+01
1.238462e+02,2.229825e+01
1.292308e+02,2.257845e+01
1.346154e+02,2.287493e+01
140,2.316179e+01
1.453846e+02,2.343092e+01
1.507692e+02,2.369050e+01
1.561538e+02,2.395724e+01
1.615385e+02,2.424757e+01
1.669231e+02,2.457179e+01
1.723077e+02,2.493268e+01
1.776923e+02,2.532862e+01
1.830769e+02,2.576025e+01
1.884615e+02,2.623813e+01
1.938462e+02,2.678676e+01
1.992308e+02,2.743934e+01
2.046154e+02,2.822158e+01
2.100000e+02,2.913396e+01
2.153846e+02,3.014848e+01
2.207692e+02,3.122550e+01
2.261538e+02,3.234025e+01
2.315385e+02,3.350622e+01
2.369231e+02,3.478743e+01
2.423077e+02,3.628569e+01
2.476923e+02,3.808684e+01
2.530769e+02,4.018987e+01
2.584615e+02,4.249311e+01
2.638462e+02,4.485460e+01
2.692308e+02,4.715612e+01
2.746154e+02,4.932608e+01
280,5.133315e+01
2.853846e+02,5.317116e+01
2.907692e+02,5.484414e+01
2.961538e+02,5.635397e+01
3.015385e+02,5.769271e+01
3.069231e+02,5.884077e+01
3.123077e+02,5.977040e+01
3.176923e+02,6.045150e+01
3.230769e+02,6.085711e+01
3.284615e+02,6.096748e+01
3.338462e+02,6.077359e+01
3.392308e+02,6.028206e+01
3.446154e+02,5.952385e+01
350,5.856762e+01
3.553846e+02,5.753118e+01
3.607692e+02,5.656706e+01
3.661538e+02,5.579466e+01
3.715385e+02,5.521521e+01
